"CODIGO"	"NOMBRE"	"EMBALSE"	"X"	"Y"	"DEMARC"	"CAUCE"	"GOOGLE"	"OPENSTREETMAP"	"WIKIDATA"	"PROVINCIA"	"CCAA"	"TIPO"	"COTA_CORON"	"ALT_CIMIEN"	"INFORME"
1320038	"PRADA"	"PRADA"	42,310674749	-7,04066238099995	"MIÑO-SIL"	"RÍO XARES"	""	""	""	"Ourense"	"Galicia"	"Presa de fábrica de contrafuertes"	847	85	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=123"
14150005	"EUME"	"EUME"	43,4071984460001	-8,01105708299997	"GALICIA-COSTA"	"RÍO EUME"	""	""	""	"A Coruña"	"Galicia"	"Presa de fábrica de bóveda"	321	103	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=3084"
3280007	"VALMAYOR"	"Valmayor Reservoir"	40,535345943	-4,04728874499995	"TAJO"	"ARROYO DEL BATÁN O RÍO AULENCIA"	"https://www.google.com/search?kgmid=/g/120kt8jd"	""	"https://www.wikidata.org/wiki/Q8775397"	"Madrid"	"Comunidad de Madrid"	"Presa de materiales sueltos de pantalla asfáltica"	834	60	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=786"
6290030	"GUADALHORCE"	"Guadalhorce-Guadalteba Reservoirs"	36,9414313670001	-4,79782087299998	"CUENCAS MEDITERRANEAS ANDALUZAS"	"RÍO GUADALHORCE"	"https://www.google.com/search?kgmid=/g/12215pz1"	""	"https://www.wikidata.org/wiki/Q5830621"	"Málaga"	"Andalucía"	"Presa de materiales sueltos de pantalla de hormigón"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1983"
5230022	"RUMBLAR"	"Rumblar Reservoir"	38,1606132000001	-3,80533125699998	"GUADALQUIVIR"	"RÍO  RUMBLAR"	"https://www.google.com/search?kgmid=/g/11c5wlgnfs"	"https://www.openstreetmap.org/relation/1926892"	"https://www.wikidata.org/wiki/Q23979919"	"Jaén"	"Andalucía"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1558"
5210003	"ARACENA"	"ARACENA"	37,9078896870001	-6,45184509099994	"GUADALQUIVIR"	"RIVERA DE HUELVA"	""	""	""	"Huelva"	"Andalucía"	"Presa de fábrica de contrafuertes"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1531"
4060036	"VILLAR DEL REY"	"VILLAR DEL REY"	39,1519574230001	-6,86669007999996	"GUADIANA"	"RIO ZAPATON"	""	""	""	"Badajoz"	"Extremadura"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=963"
1240011	"BARCENA"	"Bárcena Reservoir"	42,577466988	-6,56029138499997	"MIÑO-SIL"	"RÍO SIL"	"https://www.google.com/search?kgmid=/g/122914sy"	""	"https://www.wikidata.org/wiki/Q5815472"	"León"	"Castilla y León"	"Presa de fábrica de gravedad (hormigón vibrado)"	625	109	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=44"
1240024	"BARCENA"	"Bárcena Reservoir"	42,612901241	-6,55604299999993	"MIÑO-SIL"	"ARROYO DE LA REGUERA DE NARAYA"	"https://www.google.com/search?kgmid=/g/122914sy"	""	"https://www.wikidata.org/wiki/Q5815472"	"León"	"Castilla y León"	"Presa de materiales sueltos zonificada o de núcleo"	628	26	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=57"
4210044	"CHANZA"	"Chança dam"	37,5584664020001	-7,52075869499993	"GUADIANA"	"RIVERA DE CHANZA"	"https://www.google.com/search?kgmid=/g/121jcccq"	""	"https://www.wikidata.org/wiki/Q8775414"	"Huelva"	"Andalucía"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1249"
5140040	"BEMBEZAR"	"Bembézar Reservoir"	37,9017878980001	-5,21051732899997	"GUADALQUIVIR"	"RÍO  BEMBÉZAR"	""	""	"https://www.wikidata.org/wiki/Q5830414"	"Córdoba"	"Andalucía"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1462"
5230047	"GUADALMENA"	"embalse del Guadalmena"	38,3634923170001	-2,91397881899996	"GUADALQUIVIR"	"RÍO  GUADALMENA"	"https://www.google.com/search?kgmid=/g/11gbf4ybkn"	"https://www.openstreetmap.org/relation/6027280"	"https://www.wikidata.org/wiki/Q39163065"	"Jaén"	"Andalucía"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1582"
8460010	"TOUS"	"TOUS"	39,13201271	-0,651384200999928	"JUCAR"	"RÍO JÚCAR"	""	""	""	"València/Valencia"	"Comunitat Valenciana"	"Presa de materiales sueltos zonificada o de núcleo"	162,5	135,5	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2305"
9220078	"GRADO I, EL"	"GRADO I, EL"	42,1511967980001	0,234452975000067	"EBRO"	"RÍO CINCA"	""	""	""	"Huesca"	"Aragón"	"Presa de fábrica de gravedad (hormigón vibrado)"	453	130	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2493"
9250019	"RIALB"	"RIALB"	41,939892881	1,19279358700004	"EBRO"	"RIU SEGRE"	""	""	""	"Lleida"	"Cataluña"	"Presa de fábrica de gravedad (hormigón compactado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2569"
9310029	"ITOIZ"	"Itoizko urtegia"	42,802482335	-1,36089896199996	"EBRO"	"RÍO IRATI"	"https://www.google.com/search?kgmid=/g/121qg1xt"	"https://www.openstreetmap.org/relation/34330854"	"https://www.wikidata.org/wiki/Q3380147"	"Navarra"	"Comunidad Foral de Navarra"	"Presa de fábrica de gravedad (hormigón vibrado)"	592	122	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2741"
9310028	"ITOIZ"	"Itoizko urtegia"	42,800740997	-1,36949290399997	"EBRO"	"RÍO IRATI"	"https://www.google.com/search?kgmid=/g/121qg1xt"	"https://www.openstreetmap.org/relation/34330854"	"https://www.wikidata.org/wiki/Q3380147"	"Navarra"	"Comunidad Foral de Navarra"	"Presa de fábrica de gravedad (hormigón vibrado)"	592	28	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2740"
3280048	"ATAZAR, EL"	"El Atazar Reservoir"	40,9119621410001	-3,47348717199998	"TAJO"	"RÍO LOZOYA"	"https://www.google.com/search?kgmid=/g/11bc6nxddz"	""	"https://www.wikidata.org/wiki/Q513846"	"Madrid"	"Comunidad de Madrid"	"Presa de fábrica de bóveda"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=825"
9220054	"MEDIANO"	"Mediano Reservoir"	42,313617417	0,21073754300005	"EBRO"	"RÍO CINCA"	"https://www.google.com/search?kgmid=/g/121bdb0g"	"https://www.openstreetmap.org/relation/7141904"	"https://www.wikidata.org/wiki/Q3215482"	"Huesca"	"Aragón"	"Presa de fábrica de gravedad (hormigón vibrado)"	529,5	92	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2469"
7020010	"CENAJO, EL"	"CENAJO, EL"	38,3655522450001	-1,77603645999994	"SEGURA"	"RIO SEGURA"	""	""	""	"Murcia"	"Región de Murcia"	"Presa de fábrica de gravedad (hormigón vibrado)"	437,199999999999	102,2	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2012"
9310007	"YESA"	"Yesa Reservoir"	42,615335069	-1,18301587299993	"EBRO"	"RÍO ARAGÓN"	"https://www.google.com/search?kgmid=/g/122blxj7"	""	"https://www.wikidata.org/wiki/Q1345950"	"Navarra"	"Comunidad Foral de Navarra"	"Presa de fábrica de gravedad (hormigón vibrado)"	490	76,5	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2719"
5230032	"GIRIBAILE"	"GIRIBAILE"	38,0911996560001	-3,51273384599995	"GUADALQUIVIR"	"RÍO  GUADALIMAR"	""	""	""	"Jaén"	"Andalucía"	"Presa de materiales sueltos zonificada o de núcleo"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1568"
2370010	"SANTA TERESA"	"Santa Teresa Reservoir"	40,666865961	-5,60128066699997	"DUERO"	"RÍO TORMES"	"https://www.google.com/search?kgmid=/g/120z6y1r"	"https://www.openstreetmap.org/relation/4473782"	"https://www.wikidata.org/wiki/Q5830568"	"Salamanca"	"Castilla y León"	"Presa de fábrica de gravedad (hormigón vibrado)"	887,2	60	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=370"
2370018	"SANTA TERESA"	"Santa Teresa Reservoir"	40,66633103	-5,60981228099996	"DUERO"	"ARROYO DE LA NAVA"	"https://www.google.com/search?kgmid=/g/120z6y1r"	"https://www.openstreetmap.org/relation/4473782"	"https://www.wikidata.org/wiki/Q5830568"	"Salamanca"	"Castilla y León"	"Presa de fábrica de gravedad (hormigón vibrado)"	886,899999999999	15	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=378"
5230005	"TRANCO DE BEAS"	"TRANCO DE BEAS"	38,1742016740001	-2,79602526599996	"GUADALQUIVIR"	"RÍO  GUADALQUIVIR"	""	""	""	"Jaén"	"Andalucía"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1541"
1320044	"PORTAS, LAS"	"PORTAS, LAS"	42,1144376730001	-7,20922708099994	"MIÑO-SIL"	"RÍO CAMBA"	""	""	""	"Ourense"	"Galicia"	"Presa de fábrica de bóveda"	886	141	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=129"
9390001	"EBRO"	"Ebro Reservoir"	42,969946861	-4,05169448199996	"EBRO"	"RÍO EBRO"	"https://www.google.com/search?kgmid=/g/1213trv6"	"https://www.openstreetmap.org/relation/1843373"	"https://www.wikidata.org/wiki/Q8775418"	"Cantabria"	"Cantabria"	"Presa de fábrica de mampostería"	840	34,14	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2756"
4060063	"GARCIA DE SOLA"	"García Sola Reservoir"	39,144361067	-5,18441797299994	"GUADIANA"	"RIO GUADIANA"	""	""	"https://www.wikidata.org/wiki/Q8775340"	"Badajoz"	"Extremadura"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=989"
5180007	"NEGRATIN"	"Embalse del Negratín"	37,561163702	-2,95478834199997	"GUADALQUIVIR"	"RÍO  GUADIANA MENOR"	""	""	"https://www.wikidata.org/wiki/Q3752128"	"Granada"	"Andalucía"	"Presa mixta"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1510"
4210068	"ANDEVALO"	"ANDEVALO"	37,6251957920001	-7,40050286999997	"GUADIANA"	"RIVERA DE MALAGON"	""	""	""	"Huelva"	"Andalucía"	"Presa de materiales sueltos zonificada o de núcleo"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1272"
2240004	"RIAÑO"	"Riaño Reservoir"	42,933746397	-5,08475288599993	"DUERO"	"RÍO ESLA"	"https://www.google.com/search?kgmid=/g/121g0xnw"	"https://www.openstreetmap.org/relation/254780"	"https://www.wikidata.org/wiki/Q8775382"	"León"	"Castilla y León"	"Presa de fábrica de bóveda"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=288"
1270005	"BELESAR"	"Belesar reservoir"	42,6287771620001	-7,71239387399993	"MIÑO-SIL"	"RÍO MIÑO"	"https://www.google.com/search?kgmid=/g/1214fx9h"	""	"https://www.wikidata.org/wiki/Q3375700"	"Lugo"	"Galicia"	"Presa de fábrica de bóveda"	332	132	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=65"
10170012	"SUSQUEDA"	"Susqueda Reservoir"	41,979226356	2,52687350900004	"CUENCAS INTERNAS DE CATALUÑA"	"RIU TER"	""	""	"https://www.wikidata.org/wiki/Q7131953"	"Girona"	"Cataluña"	"Presa de fábrica de bóveda"	357	135	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2908"
9220076	"SANTA ANA"	"SANTA ANA"	41,8825060980001	0,580849584000021	"EBRO"	"RÍO NOGUERA RIBAGORÇANA"	""	""	""	"Huesca"	"Aragón"	"Presa de fábrica de arco-gravedad"	380,3	99,5999999999999	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2491"
5230036	"FERNANDINA, LA"	"FERNANDINA, LA"	38,179645624	-3,57022439999997	"GUADALQUIVIR"	"RÍO  GUARRIZAS"	""	""	""	"Jaén"	"Andalucía"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1572"
7030011	"PEDRERA, LA"	"PEDRERA, LA"	38,0319004410001	-0,866921024999954	"SEGURA"	"ARROYO GRANDE"	""	""	""	"Alacant/Alicante"	"Comunitat Valenciana"	"Presa de materiales sueltos homogénea"	110,54	30,0399999999999	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2024"
7030009	"PEDRERA, LA"	"PEDRERA, LA"	38,032750505	-0,875543668999967	"SEGURA"	"SIN NOMBRE"	""	""	""	"Alacant/Alicante"	"Comunitat Valenciana"	"Presa de materiales sueltos homogénea"	110,54	65,54	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2022"
7030010	"PEDRERA, LA"	"PEDRERA, LA"	38,0328178170001	-0,87030092599997	"SEGURA"	"ARROYO GRANDE"	""	""	""	"Alacant/Alicante"	"Comunitat Valenciana"	"Presa de materiales sueltos homogénea"	110,54	35,0399999999999	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2023"
7030012	"PEDRERA, LA"	"PEDRERA, LA"	38,020914438	-0,886308535999945	"SEGURA"	"RAMBLA DE ALCORISA"	""	""	""	"Alacant/Alicante"	"Comunitat Valenciana"	"Presa de materiales sueltos homogénea"	110,54	25,0399999999999	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2025"
2340004	"AGUILAR DE CAMPOO"	"AGUILAR DE CAMPOO"	42,7950910920001	-4,28734412199998	"DUERO"	"RÍO PISUERGA"	""	""	""	"Palencia"	"Castilla y León"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=341"
2340003	"AGUILAR DE CAMPOO"	"AGUILAR DE CAMPOO"	42,786753651	-4,29520395699996	"DUERO"	""	""	""	""	"Palencia"	"Castilla y León"	"Presa de materiales sueltos homogénea"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=340"
2340001	"AGUILAR DE CAMPOO"	"AGUILAR DE CAMPOO"	42,7890792490001	-4,29181674999995	"DUERO"	""	""	""	""	"Palencia"	"Castilla y León"	"Presa de materiales sueltos homogénea"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=338"
2420001	"CUERDA DEL POZO"	"Cuerda del Pozo Reservoir"	41,875818591	-2,70401966899993	"DUERO"	"RÍO DUERO"	"https://www.google.com/search?kgmid=/g/1226m0sv"	"https://www.openstreetmap.org/relation/2007522"	"https://www.wikidata.org/wiki/Q8775316"	"Soria"	"Castilla y León"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=438"
2490003	"CERNADILLA"	"Cernadilla Reservoir"	42,0191548230001	-6,45932291799994	"DUERO"	"RÍO TERA"	"https://www.google.com/search?kgmid=/g/121bk69m"	""	"https://www.wikidata.org/wiki/Q8775305"	"Zamora"	"Castilla y León"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=470"
3100117	"CEDILLO"	"Cedillo Reservoir"	39,663782181	-7,53999733599994	"TAJO"	"RÍO TAJO"	""	""	"https://www.wikidata.org/wiki/Q19429422"	"Cáceres"	"Extremadura"	"Presa de fábrica de arco-gravedad"	120	66	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=650"
5140004	"PUENTE NUEVO"	"Embalse de Puente Nuevo"	38,08606718	-4,92546965099996	"GUADALQUIVIR"	"RÍO  GUADIATO"	""	""	"https://www.wikidata.org/wiki/Q92358754"	"Córdoba"	"Andalucía"	"Presa de fábrica de gravedad (hormigón vibrado)"	447	56	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1426"
14150017	"PORTODEMOUROS"	"Portodemouros Reservoir"	42,856207614	-8,19033879699998	"GALICIA-COSTA"	"RÍO ULLA"	"https://www.google.com/search?kgmid=/g/122wt42q"	"https://www.openstreetmap.org/relation/1636984"	"https://www.wikidata.org/wiki/Q49691"	"Pontevedra"	"Galicia"	"Presa de materiales sueltos zonificada o de núcleo"	257	91	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=3096"
4060017	"ZUJAR"	"Zújar Reservoir"	38,917254642	-5,47935710499996	"GUADIANA"	"RIO ZUJAR"	"https://www.google.com/search?kgmid=/g/1234zqnk"	""	"https://www.wikidata.org/wiki/Q8775426"	"Badajoz"	"Extremadura"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=945"
4060070	"ZUJAR"	"Zújar Reservoir"	38,9195069310001	-5,48063497099997	"GUADIANA"	"RIO ZUJAR"	"https://www.google.com/search?kgmid=/g/1234zqnk"	""	"https://www.wikidata.org/wiki/Q8775426"	"Badajoz"	"Extremadura"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=995"
2240029	"BARRIOS DE LUNA"	"Reservoir of Barrios de Luna"	42,8497176120001	-5,86372470099997	"DUERO"	"RÍO LUNA"	"https://www.google.com/search?kgmid=/g/122rd45b"	""	"https://www.wikidata.org/wiki/Q3373938"	"León"	"Castilla y León"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=312"
2240007	"JUAN BENET"	"Reservoir of Porma"	42,9289238740001	-5,29306586099995	"DUERO"	"RÍO PORMA"	"https://www.google.com/search?kgmid=/g/12233bph"	"https://www.openstreetmap.org/relation/2698318"	"https://www.wikidata.org/wiki/Q8775421"	"León"	"Castilla y León"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=291"
5230040	"JANDULA"	"Jándula Reservoir"	38,2247732230001	-3,97405826899995	"GUADALQUIVIR"	"RÍO  JÁNDULA O FRESNEDA O JORGE"	"https://www.google.com/search?kgmid=/g/11c1qcgpyc"	""	"https://www.wikidata.org/wiki/Q23984862"	"Jaén"	"Andalucía"	"Presa de fábrica de mampostería"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1575"
3100007	"VALDECAÑAS"	"Valdecañas reservoir"	39,7781074380001	-5,61185123699994	"TAJO"	"RÍO TAJO"	"https://www.google.com/search?kgmid=/g/123196vv"	"https://www.openstreetmap.org/relation/65527"	"https://www.wikidata.org/wiki/Q3379578"	"Cáceres"	"Extremadura"	"Presa de fábrica de bóveda"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=541"
4100015	"CIJARA"	"Cíjara Reservoir"	39,373622884	-5,01612487499995	"GUADIANA"	"RIO GUADIANA"	""	""	"https://www.wikidata.org/wiki/Q23986950"	"Cáceres"	"Extremadura"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1065"
9500019	"CASPE"	"Caspe reservoir"	41,2470170710001	-0,057856813999933	"EBRO"	"ANTIGUO CAUCE DEL RÍO GUADALOPE"	"https://www.google.com/search?kgmid=/g/11ycydz0t"	""	"https://www.wikidata.org/wiki/Q61861349"	"Zaragoza"	"Aragón"	"Presa de fábrica de gravedad (hormigón vibrado)"	124,5	37,5	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2832"
3190007	"BUENDIA"	"Buendía Reservoir"	40,3992227420001	-2,78382182099995	"TAJO"	"RÍO GUADIELA"	"https://www.google.com/search?kgmid=/g/1214fx9j"	"https://www.openstreetmap.org/relation/8383993"	"https://www.wikidata.org/wiki/Q8775297"	"Cuenca"	"Castilla - La Mancha"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=743"
2370031	"ALMENDRA"	"Almendra Reservoir"	41,2714941880001	-6,32020866599993	"DUERO"	"RÍO TORMES"	""	"https://www.openstreetmap.org/relation/1613295"	"https://www.wikidata.org/wiki/Q43561654"	"Zamora"	"Castilla y León"	"Presa de fábrica de bóveda"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=391"
4060094	"SERENA, LA"	"La Serena Reservoir"	38,9127291240001	-5,41330542299994	"GUADIANA"	"RIO ZUJAR"	"https://www.google.com/search?kgmid=/g/122dlpnz"	""	"https://www.wikidata.org/wiki/Q3373806"	"Badajoz"	"Extremadura"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1019"
9220021	"CANELLES"	"Canelles Reservoir"	41,9785559910001	0,612325865000059	"EBRO"	"RÍO NOGUERA RIBAGORÇANA"	""	""	"https://www.wikidata.org/wiki/Q1033116"	"Huesca"	"Aragón"	"Presa de fábrica de bóveda"	508	151	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2438"
5410227	"BAUTISTA, LA"	"BAUTISTA, LA"	37,6571849600001	-5,63911754499998	"GUADALQUIVIR"	"ARROYO DEL TAMUJO - SEVILLA"	""	""	""	"Sevilla"	"Andalucía"	"Presa de materiales sueltos homogénea"	143,8	20	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1865"
5110051	"GUADALCACIN II"	"GUADALCACIN II"	36,6680511050001	-5,78680409799995	"GUADALETE Y BARBATE"	"RÍO MAJACEITE"	""	""	""	"Cádiz"	"Andalucía"	"Presa de materiales sueltos zonificada o de núcleo"	110	78	"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1375"
3190016	"ENTREPEÑAS"	"Entrepeñas Reservoir"	40,4930851390001	-2,75082189599993	"TAJO"	"RÍO TAJO"	"https://www.google.com/search?kgmid=/g/120jr2sg"	"https://www.openstreetmap.org/relation/1326855"	"https://www.wikidata.org/wiki/Q8775330"	"Guadalajara"	"Castilla - La Mancha"	"Presa de fábrica de gravedad (hormigón vibrado)"			"https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=752"
